ccode,cnumber,cname,credit_hours,lecture_hours,lab_hours,description,prereqs,
SCSC,484,INTERNSHIP,0,null,null,null,null,
SCSC,485,DIRECTED STUDIES,0,null,null,null,null,
SCSC,489,SPTP: SOIL JUDGING,1,null,null,null,null,
SCSC,491,RESEARCH,0,null,null,null,null,
SCSC,610,HOST PLANT RESISTANCE,3,null,null,null,null,
SCSC,620,BRAZIL AGRIC & FOOD PROD: BRA,3,null,null,null,null,
SCSC,624,SOIL CHEMISTRY,3,null,null,null,null,
SCSC,629,LAB QUALITY SYSTEMS,3,null,null,null,null,
SCSC,641,PLANT BREEDING I,3,null,null,null,null,
SCSC,644,FORAGE ECOL AND MGMT,3,null,null,null,null,
SCSC,647,GENOME EDITING CROP PLANTS,2,null,null,null,null,
SCSC,650,MOA & ENVIR FATE HERB,3,null,null,null,null,
SCSC,653,ESS WEED SYS ID MGMT AGRO,3,null,null,null,null,
SCSC,654,COMPLEX GENOMES,3,null,null,null,null,
SCSC,655,COMPLEX GENOMES LAB,3,null,null,null,null,
SCSC,657,ENVIRON SOIL & WATER SCI,3,null,null,null,null,
SCSC,681,SEMINAR,1,null,null,null,null,
SCSC,685,DIRECTED STUDIES,1,null,null,null,null,
SCSC,689,SPTP: OPTICS PHOTONICS IN AG,3,null,null,null,null,
SCSC,691,RESEARCH,1,null,null,null,null,
SEFB,315,CLIN TEACH I COLLAB EDUC STDNT,3,null,null,null,null,
SEFB,325,CLIN TEAC II ACA DATABA INTERV,4,null,null,null,null,
SEFB,420,EDU EMPLOY ISS SECD SPED,3,null,null,null,null,
SEFB,425,CLIN TEAC IV STUD TEACH,6,null,null,null,null,
SENG,312,SYSTEM SAFETY ENGR,3,null,null,null,null,
SENG,422,FIRE PROTECTION FAC DES,3,null,null,null,null,
SENG,441,PROCESS SAFETY SEMICOND MFG,3,null,null,null,null,
SENG,460,QRISK ANLYSIS SAFETY ENG,3,null,null,null,null,
SENG,641,PROCESS SAFETY SEMICOND MANUF,3,null,null,null,null,
SENG,655,PROCESS SAFETY ENGR,3,null,null,null,null,
SENG,660,RISK ENGINEERING,3,null,null,null,null,
SENG,674,SYSTEM SAFETY ENG,3,null,null,null,null,
SENG,677,CONSEQUENCE & IMPACT ANALYS,3,null,null,null,null,
SENG,681,SEMINAR,1,null,null,null,null,
SENG,684,PROF INTERNSHIP: IN-AB,1,null,null,null,null,
SENG,685,DIRECTED STUDIES,1,null,null,null,null,
SENG,691,RESEARCH,1,null,null,null,null,
SOCI,203,U.S. MEXICO BORDER,3,null,null,null,null,
SOCI,205,INTRO TO SOCIOLOGY,3,null,null,null,null,
SOCI,207,INTRO GENDER & SOCIETY,3,null,null,null,null,
SOCI,210,SOCI OF TECH & SCIENCE,3,null,null,null,null,
SOCI,211,SOCIOLOGY OF DEVIANCE,3,null,null,null,null,
SOCI,213,GENDER & HEALTH,3,null,null,null,null,
SOCI,214,SOCIAL PROBLEMS,3,null,null,null,null,
SOCI,217,INTRO TO RACE & ETHNICITY,3,null,null,null,null,
SOCI,220,METH OF SOC RESEARCH,3,null,null,null,null,
SOCI,230,CLASSICAL SOCI THEORY,3,null,null,null,null,
SOCI,285,DIRECTED STUDIES,0,null,null,null,null,
SOCI,304,CRIMINOLOGY,3,null,null,null,null,
SOCI,312,POPULATION & SOCIETY,3,null,null,null,null,
SOCI,315,MARRIAGE INSTITUTION,3,null,null,null,null,
SOCI,316,SOCIOLOGY OF GENDER,3,null,null,null,null,
SOCI,317,RACIAL AND ETHNIC RELATS,3,null,null,null,null,
SOCI,319,SOC OF SPORT,3,null,null,null,null,
SOCI,320,DEMOGRAPHIC METHODS,3,null,null,null,null,
SOCI,323,SOCI OF AFRICAN AMERCNS,3,null,null,null,null,
SOCI,328,ENVIRONMENTAL SOCIOLOG,3,null,null,null,null,
SOCI,330,SOCIOLOGY OF NUTRITION,3,null,null,null,null,
SOCI,337,INTERNATIONAL MIGRATION,3,null,null,null,null,
SOCI,338,LATINO IMMIGRATION,3,null,null,null,null,
SOCI,376,ENTREPRENEURIAL PERSPECTIVES,3,null,null,null,null,
SOCI,408,DEATH AND DYING,3,null,null,null,null,
SOCI,411,SOCIAL PSYCHOLOGY,3,null,null,null,null,
SOCI,412,POLITICAL SOCIOLOGY,3,null,null,null,null,
SOCI,415,SOCIOLOGY OF EDUCATION,3,null,null,null,null,
SOCI,420,ADV METH SOC RESEARCH,3,null,null,null,null,
SOCI,430,CONTEMP SOC THEORY,3,null,null,null,null,
SOCI,432,TECHNOLOGY COMMERCIALIZATION,3,null,null,null,null,
SOCI,445,SOCIOLOGY OF LAW,3,null,null,null,null,
SOCI,450,SOCIAL ENTREPRENEURSHIP,3,null,null,null,null,
SOCI,476,ENTREPRENEURSHIP PRACTICE,3,null,null,null,null,
SOCI,484,FIELD EXPERIENCES,0,null,null,null,null,
SOCI,485,DIRECTED STUDIES,0,null,null,null,null,
SOCI,491,RESEARCH,0,null,null,null,null,
SOCI,605,SOCIAL MOVEMENTS,3,null,null,null,null,
SOCI,607,SEM SOCIAL ORGANIZATN,3,null,null,null,null,
SOCI,615,CONTEMPORARY THEORY,3,null,null,null,null,
SOCI,624,QUALITATIVE METHOD,3,null,null,null,null,
SOCI,627,SEM LAW DEV & SOC CONT,3,null,null,null,null,
SOCI,629,SOCIOLOGY OF LAW,3,null,null,null,null,
SOCI,631,SEMINAR IN SOC RESRCH,3,null,null,null,null,
SOCI,633,DEMOGRAPHIC METHODS,3,null,null,null,null,
SOCI,657,SEM IN CULTURE,3,null,null,null,null,
SOCI,667,SEM RACE & ETHNIC RELS,3,null,null,null,null,
SOCI,680,TEACHING UNDERGRADUATE SOCI,1,null,null,null,null,
SOCI,681,SEMINAR IN SOCIOLOGY,0,null,null,null,null,
SOCI,685,DIRECTED STUDIES,3,null,null,null,null,
SOCI,691,RESEARCH,1,null,null,null,null,
SOMS,111,PRIN ACAD & PERSONAL DEV,0,null,null,null,null,
SOMS,181,DEVELOP & INSTRUCT OTHERS,0,null,null,null,null,
SOMS,281,FUND INTENTIONAL LDRSHP,0,null,null,null,null,
SOMS,381,WRKSHP LEADERSHIP ED II,0,null,null,null,null,
SOMS,482,SEMINAR,0,null,null,null,null,
SOMS,485,DIRECTED STUDIES,1,null,null,null,null,
SOMS,487,SEM ETHICAL ORG LEADERSHIP,3,null,null,null,null,
SOPH,601,HEALTH BEHAVIOR,3,null,null,null,null,
SOPH,602,HLTH POLICY & MGMT,3,null,null,null,null,
SOPH,603,EPIDEMIOLOGY,3,null,null,null,null,
SOPH,680,PUBLIC HEALTH CAPSTONE,3,null,null,null,null,
SOPH,694,ADV PH PRACTICE AND CAP BUILD,3,null,null,null,null,
SOPH,698,DOCTORAL SEMINAR II,1,null,null,null,null,
SPAN,101,BEGINNING SPANISH I,4,null,null,null,null,
SPAN,102,BEGINNING SPANISH II,4,null,null,null,null,
SPAN,201,INTERMEDIATE SPAN I,3,null,null,null,null,
SPAN,202,INTERMEDIATE SPAN II,3,null,null,null,null,
SPAN,203,INTM SPAN HERITAGE SPEAKERS,3,null,null,null,null,
SPAN,208,SPANISH FOR HEALTH PROF I,3,null,null,null,null,
SPAN,218,SPANISH FOR HEALTH PROF II,3,null,null,null,null,
SPAN,301,ORAL EXPRESSION,3,null,null,null,null,
SPAN,302,ADVANCED GRAMMAR,3,null,null,null,null,
SPAN,303,SPAN COMPOSITION,3,null,null,null,null,
SPAN,304,ADV GRAMMAR HERITAGE SPEAKERS,3,null,null,null,null,
SPAN,305,SPAN FOR LEGAL PROFESSIONS,3,null,null,null,null,
SPAN,306,BUSINESS SPANISH,3,null,null,null,null,
SPAN,307,SPAN FOR THE SCIENCES,3,null,null,null,null,
SPAN,312,HISP CULT/CIV 18TH-PRES,3,null,null,null,null,
SPAN,318,ORAL COMM FOR HEALTH PROF,3,null,null,null,null,
SPAN,320,INTRO TO HISPANIC LIT,3,null,null,null,null,
SPAN,350,SPAN PHONETICS & PHONOLOGY,3,null,null,null,null,
SPAN,413,HISP CULTURE THROUGH ART,3,null,null,null,null,
SPAN,421,LATIN AMERICAN POETRY & MUSIC,3,null,null,null,null,
SPAN,483,COMM IMPACT SERV LEARN SPAN,3,null,null,null,null,
SPAN,485,DIRECTED STUDIES,3,null,null,null,null,
SPAN,491,RESEARCH,0,null,null,null,null,
SPED,302,PLAN & TEACH EXPLICIT INSTRUCT,3,null,null,null,null,
SPED,312,EFF RDNG STUD DIVERS ABIL,3,null,null,null,null,
SPED,314,EFFEC MATH STR FOR SWD,3,null,null,null,null,
SPED,316,CLSR MGMT & BEH INTRVNTN I,3,null,null,null,null,
SPED,321,ASSMT STUDENTS DISABILITIES,3,null,null,null,null,
SPED,325,PROF SKILLS & DISPOSITIONS I,1,null,null,null,null,
SPED,326,CLSR MGMT & BVH INTRVNTIN II,3,null,null,null,null,
SPED,414,METH & ISS LOW INCID DISAB,3,null,null,null,null,
SPED,601,ASSESSMNT SCHOOL SETTING,3,null,null,null,null,
SPED,602,ETHICS & PROF COND IN SPED,3,null,null,null,null,
SPED,603,FOUNDATIONS OF SPED,3,null,null,null,null,
SPED,605,LDRSHP APPL BEHAVIOR ANALYSIS,3,null,null,null,null,
SPED,617,ADOLE LIT ACROS CONT STUD DISA,3,null,null,null,null,
SPED,621,OVERVIEW EXCEPTL STDENTS,3,null,null,null,null,
SPED,628,CONSULTATION IN SPED,3,null,null,null,null,
SPED,683,FIELD PRACTICUM,1,null,null,null,null,
SPED,685,DIRECTED STUDIES,1,null,null,null,null,
SPMT,220,OLYMPIC STUDIES,3,null,null,null,null,
SPMT,230,INTRO LDRSHIP IN SPORT ORGS,3,null,null,null,null,
SPMT,260,OVERVIEW PRACTICES IN SPORT,2,null,null,null,null,
SPMT,262,HUMAN CAPITAL MGMT IN SPORT,3,null,null,null,null,
SPMT,265,PROFESSIONAL COMM SPORT INDUS,4,null,null,null,null,
SPMT,270,SPORT MARKETING,2,null,null,null,null,
SPMT,272,SPORT MARKETING ISSUES,2,null,null,null,null,
SPMT,285,DIRECTED STUDIES,0,null,null,null,null,
SPMT,295,INTRO CULMINATING EXPERIENCE,1,null,null,null,null,
SPMT,304,SPORT PSYC MGMT & PRACT,3,null,null,null,null,
SPMT,319,SOC OF SPORT,3,null,null,null,null,
SPMT,330,APP LDRSHIP SKILLS SPORT ORGS,3,null,null,null,null,
SPMT,336,DIVERSITY IN SPORT ORGS,3,null,null,null,null,
SPMT,337,INTNL SPORT BUSINESS: CRI,3,null,null,null,null,
SPMT,340,SPORT GOVERNANCE,3,null,null,null,null,
SPMT,360,ORGANIZATIONAL ISSUES IN SPORT,3,null,null,null,null,
SPMT,362,SPORT LEADERSHIP,3,null,null,null,null,
SPMT,364,FINANCIAL MANAGEMENT IN SPORT,3,null,null,null,null,
SPMT,366,SPORT FACILITY & EVENT MGMT,3,null,null,null,null,
SPMT,370,FAN BEHAVIOR IN SPORT,3,null,null,null,null,
SPMT,372,SALES STRATEGIES IN SPORT ORGS,3,null,null,null,null,
SPMT,374,STRATEGIC SPORT MARKETING,3,null,null,null,null,
SPMT,401,UNDERGRADUATE RESEARCH METHODS,3,null,null,null,null,
SPMT,402,PRE INTERN FIELD EXPER,1,null,null,null,null,
SPMT,450,PROF PRAC IN SPORT MGMT,6,null,null,null,null,
SPMT,455,RESEARCH & WRITING CULM EXPER,0,null,null,null,null,
SPMT,460,SPORT BUSINESS PLANNING,3,null,null,null,null,
SPMT,462,LEADERSHIP APP IN SPORT,3,null,null,null,null,
SPMT,470,APP MKTG STRATEGIES IN SPORT,3,null,null,null,null,
SPMT,472,DATA ANALYS PROB SOLV IN SPORT,3,null,null,null,null,
SPMT,481,SEMINAR IN CAPSTONE,1,null,null,null,null,
SPMT,483,PRAC COTTON BOWL EXP: IN-AB,0,null,null,null,null,
SPMT,484,INTERNSHIP IN SPORT MGMT,0,null,null,null,null,
SPMT,485,DIRECTED STUDIES,0,null,null,null,null,
SPMT,491,RESEARCH,0,null,null,null,null,
SPMT,601,RES METHODS FOR SPT ORG,3,null,null,null,null,
SPMT,611,FINANCIAL MANAGEMENT IN SPORT,3,null,null,null,null,
SPMT,612,PERSONNEL MGMT IN SPORT,3,null,null,null,null,
SPMT,613,DIVERSITY & ETHICS IN SPORT,3,null,null,null,null,
SPMT,615,SPORT MARKETING,3,null,null,null,null,
SPMT,623,ATHLETICS ADMINISTRATION,3,null,null,null,null,
SPMT,640,PSYCHOLOGY FOR COACHES,3,null,null,null,null,
SPMT,646,ETHICS IN COACHING,3,null,null,null,null,
SPMT,683,PRACTICUM IN SPORT MGMT: IN-AB,3,null,null,null,null,
SPMT,684,INTERNSHIP IN SPT MGMT,1,null,null,null,null,
SPMT,685,DIRECTED STUDIES,1,null,null,null,null,
SPMT,689,SPTP: THEORY & THEORY DEVELOP,3,null,null,null,null,
SPMT,690,THEORY OF RES IN SPORT MGMT,3,null,null,null,null,
SPMT,691,RESEARCH,1,null,null,null,null,
SPSY,611,LEGAL ETHIC CREDENT SPSY,1,null,null,null,null,
SPSY,612,IND ASSESM CHILD INTEL,4,null,null,null,null,
SPSY,614,INTEGRATED ASSESS PRAC,3,null,null,null,null,
SPSY,641,CHILD THERAPY,3,null,null,null,null,
SPSY,642,BEHAVIOR ASSESS & INTN,3,null,null,null,null,
SPSY,683,FIELD EXPER/EXTERN IN SPSY,1,null,null,null,null,
SPSY,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
SPSY,691,RESEARCH,1,null,null,null,null,
SSEN,630,FUNDAMENTALS OF SUBSEA ENGR,3,null,null,null,null,
SSEN,640,SUBSEA HARDWARE DESIGN,3,null,null,null,null,
SSEN,641,SUBSEA UMBL CNTRL SYS DSGN,3,null,null,null,null,
SSEN,643,SUBSEA RISER DESIGN,3,null,null,null,null,
SSEN,645,THE HYDROGEN ECONOMY,3,null,null,null,null,
SSEN,646,APP RELIABIL ENGR SUBSEA SYST,3,null,null,null,null,
SSEN,651,SUBSEA PROD OPERATIONS,3,null,null,null,null,
SSEN,681,PROF DEV SEM - SUBSEA ENGR,1,null,null,null,null,
STAT,201,ELEM STAT INFERENCE,3,null,null,null,null,
STAT,211,PRIN OF STATISTICS I,3,null,null,null,null,
STAT,212,PRIN OF STATISTICS II,3,null,null,null,null,
STAT,302,STATISTICAL METHODS,3,null,null,null,null,
STAT,303,STATISTICAL METHODS,3,null,null,null,null,
STAT,312,STATISTICS FOR BIOLOGY,3,null,null,null,null,
STAT,315,COMPUTATIONAL DATA SCIENCE,3,null,null,null,null,
STAT,404,STATISTICAL COMPUTING,3,null,null,null,null,
STAT,408,INTRO TO LINEAR MODELS,3,null,null,null,null,
STAT,414,MATH STATISTICS I,3,null,null,null,null,
STAT,415,MATH STATISTICS II,3,null,null,null,null,
STAT,421,MACHINE LEARNING,3,null,null,null,null,
STAT,426,MTHDS IN TIME SERIES ANALYSIS,3,null,null,null,null,
STAT,438,BAYESIAN STATISTICS,3,null,null,null,null,
STAT,446,STATISTICAL BIOINFORMATICS,3,null,null,null,null,
STAT,482,STATISTICS CAPSTONE,3,null,null,null,null,
STAT,491,RESEARCH,0,null,null,null,null,
STAT,604,STATISTICAL COMPUTATIONS,3,null,null,null,null,
STAT,608,REGRESSION ANALYSIS,3,null,null,null,null,
STAT,611,THEORY OF INFERENCE,3,null,null,null,null,
STAT,613,STAT METHODOLOGY I,3,null,null,null,null,
STAT,618,STAT ASPECTS OF MACH LEARN II,3,null,null,null,null,
STAT,620,ASYMPTOTIC STATISTICS,3,null,null,null,null,
STAT,624,DATABASE & COMP TOOLS BIG DATA,3,null,null,null,null,
STAT,630,OVERVIEW OF MATH STAT,3,null,null,null,null,
STAT,632,STAT METH II BAYES MODEL,3,null,null,null,null,
STAT,639,DATA MINING & ANALYSIS,3,null,null,null,null,
STAT,641,METHODS OF STAT I,3,null,null,null,null,
STAT,642,METHODS OF STAT II,3,null,null,null,null,
STAT,646,STAT BIOINFORMATICS,3,null,null,null,null,
STAT,648,APPLIED STAT & DATA ANALYS,3,null,null,null,null,
STAT,649,COMM STAT RES TEACH CONSULT,3,null,null,null,null,
STAT,650,STAT FND DATA SCIENCE,3,null,null,null,null,
STAT,651,STAT IN RESEARCH I,3,null,null,null,null,
STAT,652,STAT IN RESEARCH II,3,null,null,null,null,
STAT,653,STAT IN RESEARCH III,3,null,null,null,null,
STAT,654,STAT COMPUTING WITH R & PYTHON,3,null,null,null,null,
STAT,656,APPLIED ANALYTICS,3,null,null,null,null,
STAT,681,SEMINAR,1,null,null,null,null,
STAT,685,DIRECTED STUDIES,1,null,null,null,null,
STAT,689,SPTP: ADVANCED BAYES,3,null,null,null,null,
STAT,691,RESEARCH,1,null,null,null,null,
STAT,692,STATISTICAL CONSULTING,2,null,null,null,null,
STAT,693,STAT CONSULTING & ETHICS,1,null,null,null,null,
STAT,695,FRONTIERS IN STAT RESEARCH,1,null,null,null,null,
SYEX,200,SECND YEAR EXPRNCE - ATL POSSE,0,null,null,null,null,
TCMG,476,TECH NTWK CAPSTONE,4,null,null,null,null,
TCMG,484,PROFESSIONAL INTERNSHIP: IN-AB,6,null,null,null,null,
TCMT,610,ENGR PERSONAL LEADERSHIP,2,null,null,null,null,
TCMT,612,TECHNICAL MGMT DECISION MAKING,3,null,null,null,null,
TCMT,613,TECHNICAL PROJECT MANAGEMENT,3,null,null,null,null,
TCMT,619,PERSONAL LEADERSHIP COACHING,1,null,null,null,null,
TCMT,623,FINANCIAL DECISION MAKING,3,null,null,null,null,
TCMT,624,MANAGING TECHNICAL TEAMS,3,null,null,null,null,
TCMT,630,ORG LDRSHIP SENIOR TECH LEADER,2,null,null,null,null,
TCMT,631,CAPSTONE I,3,null,null,null,null,
TCMT,636,PERSUASIVE COMM FOR TECH MGRS,1,null,null,null,null,
TCMT,641,CAPSTONE II,3,null,null,null,null,
TCMT,643,CONTRACT AND RISK MANAGEMENT,3,null,null,null,null,
TCMT,689,SPTP: AI/ML FOR TECHNICAL MGRS,3,null,null,null,null,
TEED,425,SUPERVISED CLINICAL TEACHING,12,null,null,null,null,
TEED,682,SEMINAR,3,null,null,null,null,
TEED,684,INTERNSHIP,3,null,null,null,null,
TEFB,273,INTRO CLTR CMTY SCTY SCH,3,null,null,null,null,
TEFB,322,TCHNG & SCHOOL MOD SOC,3,null,null,null,null,
TEFB,324,TEACHING SKILLS II,3,null,null,null,null,
TEFB,371,DYN & MGMT MLCLTRL ENVRN,3,null,null,null,null,
TEFB,406,SCIENCE MID SECON SCHL,3,null,null,null,null,
TEFB,407,MATH IN MDDLE & SR SCH,3,null,null,null,null,
TEFB,410,SOC ST & HUM EL ED,3,null,null,null,null,
TEFB,412,MATH IN ELEM SCHOOL,3,null,null,null,null,
TEFB,413,SCIENCE IN ELEM SCHOOL,3,null,null,null,null,
TEFB,426,SUPERVISED CLINICAL TEACHING,6,null,null,null,null,
TEFB,429,SUPERVISED CLINICAL TEACHING,9,null,null,null,null,
THEA,103,INTRO TO DEVISED THEATRE,3,null,null,null,null,
THEA,110,ACTING I FUNDAMENTALS,3,null,null,null,null,
THEA,200,INTRO TO WORLD THEATRE,3,null,null,null,null,
THEA,210, PHYSICAL ACTING,3,null,null,null,null,
THEA,245,INTRO TO THEATRICAL DESIGN,3,null,null,null,null,
THEA,255,COSTUME TECHNOLOGY,3,null,null,null,null,
THEA,281,THEATRE HISTORY II,3,null,null,null,null,
THEA,300,DRAMATURGY,3,null,null,null,null,
THEA,342,APPLIED THEATRE,3,null,null,null,null,
THEA,386,EVOL OF AMER MUSICAL,3,null,null,null,null,
UGST,001,TAP REGENT SCHOLARS,0,null,null,null,null,
UGST,181,LRN COM: GTF AGGIE SCHOLARS,0,null,null,null,null,
UGST,182,OSS LC Leadership Seminar,1,null,null,null,null,
UGST,311,USCHOLAR EXPLORATION SERIE,1,null,null,null,null,
UGST,405,THESIS WRITING,0,null,null,null,null,
UGST,484,INTERNSHIP WCT II,0,null,null,null,null,
UGST,492,COOP IN PUBLIC POLICY,0,null,null,null,null,
UGST,497,CAPSTONE-DEPARTMENTAL,0,null,null,null,null,
URPN,201,THE EVOLVING CITY,3,null,null,null,null,
URPN,202,BUILDING BETTER CITIES,3,null,null,null,null,
URPN,310,URB ANALYTICAL METHODS,3,null,null,null,null,
URPN,320,DIGITAL COMMUNICATION II,3,null,null,null,null,
URPN,325,INTRO GIS IN URBAN PLAN,3,null,null,null,null,
URPN,326,ADV GIS URB & REGION  STUDY,3,null,null,null,null,
URPN,330,LAND DEVELOPMENT I,3,null,null,null,null,
URPN,331,INFRASTUCTURE FUNDING,3,null,null,null,null,
URPN,340,HOUSING AND COMMUNITY,3,null,null,null,null,
URPN,361,URBAN ISSUES,3,null,null,null,null,
URPN,370,HEALTH SYSTEMS PLANNING,3,null,null,null,null,
URPN,401,POLICY IMPLEMENTATION,3,null,null,null,null,
URPN,460,SUSTAINABLE COMMUNITIES,3,null,null,null,null,
URPN,483,STUDIO IN URBAN REG SCI,1,null,null,null,null,
URPN,489,SPTP: AI FOR URBAN DESIGN,3,null,null,null,null,
URPN,491,RESEARCH,1,null,null,null,null,
URPN,493,URSC CAPSTONE COURSE,5,null,null,null,null,
URSC,631,FOUNDATIONS OF PLANNING,3,null,null,null,null,
URSC,642,ANALYTIC METHODS II,3,null,null,null,null,
URSC,645,URBAN & REGIONAL ANALYTICS,3,null,null,null,null,
URSC,682,SEMINAR,1,null,null,null,null,
URSC,685,DIRECTED STUDIES,3,null,null,null,null,
URSC,691,RESEARCH,1,null,null,null,null,
VIBS,111,BIODEF, BIOSEC & BIOTERR,1,null,null,null,null,
VIBS,210,21ST CENT GLOBAL ONE HLTH,1,null,null,null,null,
VIBS,222,GREAT POISONINGS OF THE WORLD,3,null,null,null,null,
VIBS,243,INTROD MAMMALIAN HISTOLOGY,2,null,null,null,null,
VIBS,285,DIRECTED STUDIES,0,null,null,null,null,
VIBS,310,BIOMEDICAL WRITING,1,null,null,null,null,
VIBS,311,BIOMED EXPLOR NARRATIVE,1,null,null,null,null,
VIBS,401,DEV NEUROTOXICOLOGY,3,null,null,null,null,
VIBS,411,TUMOR CELL BIOL CARCINOG,3,null,null,null,null,
VIBS,422,ENDOCRINE TOXICOLOGY,4,null,null,null,null,
VIBS,443,BIOL OF CELLS TISSUES,4,null,null,null,null,
VIBS,445,PEER TEACHING BIOMED ANATOMY,3,null,null,null,null,
VIBS,485,DIRECTED STUDIES,0,null,null,null,null,
VIBS,601,ANATOMY,4,null,null,null,null,
VIBS,602,HISTOLOGY,4,null,null,null,null,
VIBS,609,ANTMY OF REPRDCTV SYTM,4,null,null,null,null,
VIBS,611,TUMOR CELL BIOL CARCINOG,3,null,null,null,null,
VIBS,622,ENDOCRINE TOXICOLOGY,4,null,null,null,null,
VIBS,650,EDUC VET MED BIO ENVIR,1,null,null,null,null,
VIBS,655,PREP SCIENTIFIC PAPERS & PRES,3,null,null,null,null,
VIBS,658,RES METH SCI TECH JOUR,3,null,null,null,null,
VIBS,665,SCIENCE EDITING,1,null,null,null,null,
VIBS,675,SNGL CELL DATA ANALYSIS VIA ML,3,null,null,null,null,
VIBS,681,SEMINAR,1,null,null,null,null,
VIBS,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
VIBS,685,DIRECTED STUDIES,1,null,null,null,null,
VIBS,691,RESEARCH,1,null,null,null,null,
VIBS,698,GENE CELL MOLECULAR THERAPIES,3,null,null,null,null,
VIBS,912,CLNCL ANATOMY LARGE ANIMALS,3,null,null,null,null,
VIBS,914,PROF & CLINICAL SKILLS II,3,null,null,null,null,
VIBS,948,2VM ELECTIVE,1,null,null,null,null,
VIBS,988,VET MED & SURG SELECTIVE,2,null,null,null,null,
VIST,101,INTRODUCTION TO VISUAL STUDIES,3,null,null,null,null,
VIST,106,PRINCIPLES OF DESIGN II,3,null,null,null,null,
VIST,110,DESIGN INNOVATION,3,null,null,null,null,
VIST,173,FOUND VISUAL COMPUTING II,3,null,null,null,null,
VIST,206,VIS STUDIES STUDIO I,3,null,null,null,null,
VIST,225,VIRTUAL PRODUCTION TECHNIQUES,3,null,null,null,null,
VIST,284,VISUALIZATION TECHNIQUES,1,null,null,null,null,
VIST,305,VIS STUDIES STUDIO II,3,null,null,null,null,
VIST,327,VIRTUAL CINEMA & LIGHTING,3,null,null,null,null,
VIST,333,STORY FOR THE SCREEN,3,null,null,null,null,
VIST,339,RESEARCH TECH IN VISUALIZATION,3,null,null,null,null,
VIST,354,PRINCIPLES MULTIMEDIA DESIGN,3,null,null,null,null,
VIST,357,INTERACTION DESIGN,3,null,null,null,null,
VIST,372,CREATING DIGITAL ENVIRON,3,null,null,null,null,
VIST,405,VIS STUDIES STUDIO III,3,null,null,null,null,
VIST,409,CAPSTONE STUDIO,3,null,null,null,null,
VIST,419,MOTION CAPTURE ANIMATION,3,null,null,null,null,
VIST,429,ON SET VIRTUAL PRODUCTION,3,null,null,null,null,
VIST,439,CAPSTONE PROPOSAL DEVELOPMENT,1,null,null,null,null,
VIST,442,DIG CHAR ART TECH USE,3,null,null,null,null,
VIST,465,VIDEO & TIME BASED MEDIA,3,null,null,null,null,
VIST,477,VIRTUAL REALITY,3,null,null,null,null,
VIST,480,GAME LEVEL DESIGN,3,null,null,null,null,
VIST,485,DIRECTED STUDIES,1,null,null,null,null,
VIST,487,GAME DEVELOPMENT,3,null,null,null,null,
VIST,489,SPTP: GEN AI FOR ART & CONT CR,3,null,null,null,null,
VIST,494,INTERNSHIP: IN-AB,3,null,null,null,null,
VIZA,619,MOTION CAPTURE ANIMATION,3,null,null,null,null,
VIZA,622,DESIGN COMM I,3,null,null,null,null,
VIZA,626,GENERATIVE ART & DESIGN,3,null,null,null,null,
VIZA,655,DIGITAL TWIN TECHNOLOGY,3,null,null,null,null,
VIZA,656,IMAGE SYNTHESIS,3,null,null,null,null,
VIZA,677,VIRTUAL REALITY,3,null,null,null,null,
VIZA,682,GRADUATE CAPSTONE,2,null,null,null,null,
VIZA,684,PROFESSIONAL INTERNSHIP,3,null,null,null,null,
VIZA,685,DIRECTED STUDIES,1,null,null,null,null,
VIZA,688,GRAD STUDIO,3,null,null,null,null,
VIZA,689,SPTP: LOOK DEVELOPMENT,3,null,null,null,null,
VIZA,691,RESEARCH,1,null,null,null,null,
VIZA,693,PROFESSIONAL STUDY,1,null,null,null,null,
VLCS,485,DIRECTED STUDIES,0,null,null,null,null,
VLCS,604,TOPICS IN AG & VET RESEARCH,2,null,null,null,null,
VLCS,606,META SEQ INFO I,3,null,null,null,null,
VLCS,685,DIRECTED STUDIES,1,null,null,null,null,
VLCS,691,RESEARCH,1,null,null,null,null,
VLCS,910,INTEGRATED ANIMAL CARE II,2,null,null,null,null,
VLCS,924,DIAGNOSTIC IMAGING I,2,null,null,null,null,
VLCS,926,PROF & CLINICAL SKILLS IV,3,null,null,null,null,
VLCS,948,2VM ELECTIVE,1,null,null,null,null,
VLCS,957,LRG ANIMAL DIAG & THERAP II,3.5,null,null,null,null,
VLCS,960,CFT II - EQUINE,2,null,null,null,null,
VLCS,961,CFT II - FOOD ANIMAL,2,null,null,null,null,
VLCS,988,LRG ANIMAL MED & SURG SELECTIV,2,null,null,null,null,
VMID,686,SCIENTIFIC ETHICS,1,null,null,null,null,
VMID,944,INTEGRATED ANIMAL CARE III,4,null,null,null,null,
VMID,964,CLINICAL EXPERIENCE,3,null,null,null,null,
VMID,966,PROF & CLINICAL SKILLS VI,4,null,null,null,null,
VPAT,643,APPLIED PATHOLOGY,1,null,null,null,null,
VPAT,651,SYSTEMIC PATHOLOGY II,4,null,null,null,null,
VPAT,652,CELL MECHANISMS OF DISEASE,3,null,null,null,null,
VPAT,653,PATHOLOGY OF LAB ANIMALS,3,null,null,null,null,
