crn,sunday,monday,tuesday,wednesday,thursday,friday,saturdaym,start_time,end_time,start_date,end_date,location,meeting_type
50799,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,EVANS 105,Independent Study,
51567,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,EVANS 105,Independent Study,
38765,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
38767,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,EVANS 105,Independent Study,
35304,null,M,null,W,null,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,HECC 103,Lecture,
35305,null,null,T,null,R,null,null,02:20 PM,03:10 PM,01/13/2025,05/06/2025,MILS 316,Lecture,
54233,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,SCTS 216,Lecture,
53545,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,BLOC 105,Lecture,
53552,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,BLOC 107,Lecture,
10215,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,CHEM 100,Lecture,
10217,null,M,null,null,null,null,null,07:30 PM,10:30 PM,01/13/2025,05/06/2025,OBSV 106,Laboratory,
10218,null,null,T,null,null,null,null,07:30 PM,10:30 PM,01/13/2025,05/06/2025,OBSV 106,Laboratory,
10219,null,null,null,W,null,null,null,07:30 PM,10:30 PM,01/13/2025,05/06/2025,OBSV 106,Laboratory,
10220,null,null,null,null,R,null,null,07:30 PM,10:30 PM,01/13/2025,05/06/2025,OBSV 106,Laboratory,
41256,null,M,null,null,null,null,null,07:30 PM,10:30 PM,01/13/2025,05/06/2025,OBSV 106,Laboratory,
41257,null,null,T,null,null,null,null,07:30 PM,10:30 PM,01/13/2025,05/06/2025,OBSV 106,Laboratory,
41258,null,null,null,W,null,null,null,07:30 PM,10:30 PM,01/13/2025,05/06/2025,OBSV 106,Laboratory,
41259,null,null,null,null,R,null,null,07:30 PM,10:30 PM,01/13/2025,05/06/2025,OBSV 106,Laboratory,
26214,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,CHEM 100,Lecture,
16843,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,CHEM 100,Lecture,
12460,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,CHEM 100,Lecture,
14161,null,null,T,null,null,null,null,08:00 PM,10:00 PM,01/28/2025,01/28/2025,null,Recitation,
14161,null,null,T,null,null,null,null,08:00 PM,10:00 PM,02/11/2025,02/11/2025,null,Recitation,
14161,null,null,T,null,null,null,null,08:00 PM,10:00 PM,04/15/2025,04/15/2025,null,Recitation,
14161,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,MPHY 213,Lecture,
14161,null,null,T,null,null,null,null,03:55 PM,05:55 PM,01/13/2025,05/06/2025,MPHY 331,Laboratory,
14162,null,null,null,W,null,null,null,08:00 PM,10:00 PM,01/29/2025,01/29/2025,null,Recitation,
14162,null,null,null,W,null,null,null,08:00 PM,10:00 PM,02/12/2025,02/12/2025,null,Recitation,
14162,null,null,null,W,null,null,null,08:00 PM,10:00 PM,04/16/2025,04/16/2025,null,Recitation,
14162,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,MPHY 213,Lecture,
14162,null,null,null,W,null,null,null,10:20 AM,12:20 PM,01/13/2025,05/06/2025,MPHY 331,Laboratory,
16852,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
16853,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
16856,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
20574,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
30120,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,MPHY 204,Lecture,
15534,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,MPHY 204,Lecture,
21422,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,MPHY 107,Lecture,
41294,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,MPHY 107,Lecture,
43525,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
15560,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
16864,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
16865,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
16866,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
16868,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
18908,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
20584,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
20586,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
20587,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
20590,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,MPHY 107,Lecture,
20592,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,MPHY 213,Lecture,
13820,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,MPHY 213,Seminar,
16871,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
15592,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
15593,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
16873,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
18907,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
18922,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
55685,null,M,null,null,null,null,null,04:10 PM,05:00 PM,01/13/2025,05/06/2025,MPHY 109,Lecture,
16876,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
16877,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
15596,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
15598,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
16878,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
18923,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
20600,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
20602,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
10221,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,ILCB 205,Lecture,
10222,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,ILCB 205,Lecture,
10224,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,OMB 112,Lecture,
38103,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
10225,null,M,null,null,null,null,null,12:40 PM,02:30 PM,01/13/2025,05/06/2025,OMB 1201,Laboratory,
10226,null,null,T,null,null,null,null,11:10 AM,01:00 PM,01/13/2025,05/06/2025,OMB 1201,Laboratory,
42503,null,null,null,W,null,null,null,01:50 PM,03:40 PM,01/13/2025,05/06/2025,OMB 1201,Laboratory,
10228,null,null,null,null,R,null,null,11:10 AM,01:00 PM,01/13/2025,05/06/2025,OMB 1201,Laboratory,
10229,null,M,null,null,null,null,null,03:00 PM,04:50 PM,01/13/2025,05/06/2025,OMB 1201,Laboratory,
45678,null,M,null,W,null,null,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,OMB 1107,Laboratory,
45756,null,null,T,null,R,null,null,02:20 PM,03:10 PM,01/13/2025,05/06/2025,OMB 1201,Laboratory,
49420,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,OMB 112,Lecture,
49420,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Lecture,
54892,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,OMB 206,Lecture,
53643,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,HALB 104,Lecture,
26037,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
10234,null,null,T,null,R,null,null,09:00 AM,10:50 AM,01/13/2025,05/06/2025,OMB 1107,Lecture,
10234,null,null,T,null,R,null,null,09:00 AM,10:50 AM,01/13/2025,05/06/2025,OMB 1107,Laboratory,
16652,null,M,null,W,null,null,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,OMB 103,Lecture,
16652,null,null,T,null,null,null,null,09:00 AM,10:50 AM,01/13/2025,05/06/2025,OMB 1201,Laboratory,
16653,null,M,null,W,null,null,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,OMB 103,Lecture,
16653,null,null,T,null,null,null,null,02:20 PM,04:10 PM,01/13/2025,05/06/2025,OMB 1107,Laboratory,
10235,null,M,null,W,null,null,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,OMB 103,Lecture,
10235,null,null,null,null,R,null,null,09:00 AM,10:50 AM,01/13/2025,05/06/2025,OMB 1201,Laboratory,
19293,null,M,null,W,null,null,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,OMB 103,Lecture,
19293,null,null,null,null,R,null,null,01:45 PM,03:35 PM,01/13/2025,05/06/2025,OMB 1107,Laboratory,
35699,null,null,T,null,null,null,null,06:00 PM,08:00 PM,01/14/2025,06/01/2025,OMB 1209,Independent Study,
55555,null,null,null,null,R,null,null,06:00 PM,08:00 PM,01/13/2025,06/01/2025,null,Independent Study,
16655,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,OMB 103,Lecture,
10236,null,M,null,W,null,null,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,OMB 206,Lecture,
10236,null,null,null,null,R,null,null,11:00 AM,12:45 PM,01/13/2025,05/06/2025,OMB 1107,Laboratory,
50509,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,OMB 112,Lecture,
15818,null,M,null,W,null,null,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,OMB 206,Lecture,
15818,null,null,null,null,null,F,null,09:10 AM,11:10 AM,01/13/2025,05/06/2025,OMB 1107,Laboratory,
12715,null,null,null,null,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,CSA 303,Lecture,
12715,null,M,null,W,null,null,null,10:20 AM,12:20 PM,01/13/2025,05/06/2025,OMB 1107,Laboratory,
16656,null,null,T,null,null,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,null,Laboratory,
29389,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,OMB 206,Lecture,
22327,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,OMB 206,Lecture,
55510,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
20406,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
18306,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
29640,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
55511,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
23540,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
25572,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
43773,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
10237,null,M,null,W,null,null,null,10:35 AM,11:50 AM,01/13/2025,05/06/2025,OMB 1209,Lecture,
10238,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,OMB 1209,Lecture,
10239,null,M,null,W,null,null,null,09:00 AM,10:15 AM,01/13/2025,05/06/2025,OMB 1209,Lecture,
54893,null,null,T,null,R,null,null,03:45 PM,05:00 PM,01/13/2025,05/06/2025,OMB 1209,Lecture,
10240,null,null,null,W,null,null,null,04:00 PM,05:00 PM,01/13/2025,05/06/2025,OMB 112,Seminar,
56711,null,M,null,W,null,null,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,OMB 206,Lecture,
56711,null,null,null,null,null,F,null,09:10 AM,11:10 AM,01/13/2025,05/06/2025,OMB 1107,Laboratory,
40191,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
14152,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
14154,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
14156,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
14157,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
12717,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
22335,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
12720,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
12727,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
52851,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
12731,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
14724,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
12732,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
18459,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
56323,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
29773,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
56767,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
33463,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
30948,null,null,null,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,EQEB 707,Laboratory,
34998,null,null,null,W,null,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,SREC POOL,Laboratory,
47784,null,null,null,null,null,F,null,10:00 AM,11:50 AM,01/13/2025,05/06/2025,GGB 126,Laboratory,
47846,null,null,null,null,R,null,null,09:30 AM,11:20 AM,01/13/2025,05/06/2025,GGB 126,Laboratory,
47847,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Clinic,
47848,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Clinic,
47842,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,GGB 126,Lecture,
47842,null,null,T,null,null,null,null,09:30 AM,11:20 AM,01/13/2025,05/06/2025,GGB 126,Laboratory,
17076,null,M,null,W,null,null,null,09:00 AM,10:15 AM,01/13/2025,05/06/2025,GGB 126,Lecture,
17076,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Lecture,
27320,null,M,null,null,null,null,null,10:30 AM,12:20 PM,01/13/2025,05/06/2025,GGB 126,Lecture,
27320,null,null,null,W,null,null,null,10:30 AM,12:20 PM,01/13/2025,05/06/2025,GGB 126,Lecture,
47863,null,M,null,W,null,null,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,PEAP 120,Lecture,
47863,null,null,null,null,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,PEAP 120,Lecture,
47864,null,null,null,null,R,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,GGB 126,Lecture,
47865,null,null,null,null,R,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,GGB 126,Lecture,
47866,null,null,null,null,R,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,GGB 126,Lecture,
14158,null,null,T,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,SCTS 317,Lecture,
14158,null,null,T,null,null,null,null,02:40 PM,05:10 PM,01/13/2025,05/06/2025,SCTS 237,Laboratory,
14159,null,null,T,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,SCTS 317,Lecture,
14159,null,null,null,null,R,null,null,02:40 PM,05:10 PM,01/13/2025,05/06/2025,SCTS 237,Laboratory,
53198,null,M,null,W,null,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,SCTS 317,Lecture,
53198,null,null,null,null,null,F,null,08:10 AM,10:00 AM,01/13/2025,05/06/2025,SCTS 317,Laboratory,
10241,null,M,null,W,null,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,SCTS 317,Lecture,
10241,null,null,null,null,null,F,null,08:10 AM,10:00 AM,01/13/2025,05/06/2025,SCTS 317,Laboratory,
14822,null,M,null,W,null,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,SCTS 317,Lecture,
14822,null,null,null,null,null,F,null,08:10 AM,10:00 AM,01/13/2025,05/06/2025,SCTS 317,Laboratory,
22604,null,M,null,W,null,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,SCTS 317,Lecture,
22604,null,null,null,null,null,F,null,12:40 PM,02:30 PM,01/13/2025,05/06/2025,SCTS 317,Laboratory,
23392,null,M,null,W,null,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,SCTS 317,Lecture,
23392,null,null,null,null,null,F,null,12:40 PM,02:30 PM,01/13/2025,05/06/2025,SCTS 317,Laboratory,
10242,null,M,null,W,null,null,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,SCTS 317,Lecture,
10242,null,null,null,null,R,null,null,08:00 AM,10:50 AM,01/13/2025,05/06/2025,SCTS 237,Laboratory,
26194,null,M,null,W,null,null,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,SCTS 317,Lecture,
26194,null,null,null,null,R,null,null,11:10 AM,02:00 PM,01/13/2025,05/06/2025,SCTS 237,Laboratory,
10243,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,SCTS 317,Lecture,
10244,null,M,null,W,null,null,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,SCTS 317,Lecture,
10244,null,null,T,null,null,null,null,09:00 AM,10:50 AM,01/13/2025,05/06/2025,SCTS 318,Laboratory,
10245,null,M,null,W,null,null,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,SCTS 317,Lecture,
10245,null,null,T,null,null,null,null,11:10 AM,01:00 PM,01/13/2025,05/06/2025,SCTS 318,Laboratory,
33290,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
56503,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
42025,null,M,null,W,null,null,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,SCTS 215,Lecture,
42025,null,null,T,null,null,null,null,03:00 PM,04:50 PM,01/13/2025,05/06/2025,AEPM 104,Laboratory,
49249,null,M,null,W,null,null,null,03:00 PM,04:15 PM,01/13/2025,05/06/2025,SCTS 215,Lecture,
30216,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,SCTS 215,Lecture,
49253,null,M,null,W,null,null,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,SCTS 215,Lecture,
49253,null,null,null,null,null,F,null,11:30 AM,01:10 PM,01/13/2025,05/06/2025,SCTS 215,Laboratory,
49250,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,SCTS 215,Lecture,
15302,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,SCTS 215,Lecture,
53569,null,null,T,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,SCTS 215,Lecture,
53569,null,null,null,null,null,F,null,09:10 AM,11:00 AM,01/13/2025,05/06/2025,SCTS 213,Laboratory,
41443,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,SCTS 208,Lecture,
12466,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,SCTS 317,Laboratory,
56312,null,M,null,null,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,SCTS 215,Lecture,
56312,null,null,null,null,R,null,null,03:55 PM,05:45 PM,01/13/2025,05/06/2025,SCTS 214,Laboratory,
16515,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
16516,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
25199,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
30230,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,SCTS 215,Lecture,
52897,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,ONLINE,Lecture,
49252,null,M,null,W,null,null,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,SCTS 215,Lecture,
49252,null,null,null,null,null,F,null,11:30 AM,01:10 PM,01/13/2025,05/06/2025,SCTS 215,Laboratory,
41476,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,HEB 221,Lecture,
55991,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
55991,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Laboratory,
46784,null,M,null,W,null,null,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,ONLINE,Lecture,
46784,null,M,null,null,null,null,null,09:00 AM,10:50 AM,01/13/2025,05/06/2025,ONLINE,Laboratory,
21395,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,SCTS 215,Lecture,
15303,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,SCTS 215,Lecture,
49251,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,SCTS 215,Lecture,
53595,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,SCTS 215,Lecture,
48589,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
48728,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
35659,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
56369,null,M,null,null,null,F,null,10:20 AM,11:20 AM,01/13/2025,05/06/2025,SCTS 215,Lecture,
56369,null,null,null,null,R,null,null,03:55 PM,05:45 PM,01/13/2025,05/06/2025,SCTS 214,Laboratory,
13006,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13007,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
51345,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
51346,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13009,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13010,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13011,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13012,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
